"country","Year","Age","ex","Sex","edagg_1","edagg_2","edagg_3","edagg_4","edagg_5","H_1","H_2","H_3","H_4","H_5","gain_1","gain_2","gain_3","gain_4","gain_5","span_1","span_2","span_3","span_4","span_5"
"Norway",1918,0,48.55,"Men",23.87,11.07,5.92,3.87,2.94,0.49,0.23,0.12,0.08,0.06,23.79,11.17,5.83,3.88,2.91,72.34,83.51,89.34,93.22,96.13
"Norway",1919,0,55.47,"Men",21.48,8.55,4.63,3.21,2.53,0.38,0.15,0.08,0.06,0.05,21.08,8.32,4.44,3.33,2.77,76.55,84.87,89.31,92.64,95.41
"Norway",1920,0,57.52,"Men",20.74,8.08,4.47,3.16,2.52,0.36,0.14,0.08,0.05,0.04,20.71,8.05,4.6,2.88,2.3,78.23,86.28,90.88,93.76,96.06
"Norway",1921,0,60.23,"Men",19.37,7.48,4.22,3,2.39,0.32,0.12,0.07,0.05,0.04,19.27,7.23,4.22,3.01,2.41,79.5,86.73,90.95,93.96,96.37
"Norway",1922,0,59.62,"Men",19.42,7.57,4.32,3.1,2.48,0.32,0.13,0.07,0.05,0.04,19.08,7.75,4.17,2.98,2.38,78.7,86.45,90.62,93.6,95.98
"Norway",1923,0,60.56,"Men",18.82,7.32,4.22,3.05,2.44,0.31,0.12,0.07,0.05,0.04,18.77,7.27,4.24,3.03,2.42,79.33,86.6,90.84,93.87,96.29
"Norway",1924,0,60.89,"Men",18.9,7.43,4.3,3.1,2.47,0.31,0.12,0.07,0.05,0.04,18.88,7.31,4.26,3.04,2.44,79.77,87.08,91.34,94.38,96.82
"Norway",1925,0,61.02,"Men",18.96,7.5,4.39,3.19,2.55,0.31,0.12,0.07,0.05,0.04,18.92,7.32,4.27,3.05,2.44,79.94,87.26,91.53,94.58,97.02
"Norway",1926,0,61.94,"Men",18.5,7.22,4.19,3.02,2.41,0.3,0.12,0.07,0.05,0.04,18.58,7.43,4.34,3.1,2.48,80.52,87.95,92.29,95.39,97.87
"Norway",1927,0,61.27,"Men",18.5,7.13,4.09,2.92,2.32,0.3,0.12,0.07,0.05,0.04,18.38,7.35,4.29,3.06,2.45,79.65,87,91.29,94.35,96.8
"Norway",1928,0,62.07,"Men",18.23,7.17,4.26,3.13,2.54,0.29,0.11,0.07,0.05,0.04,18,6.83,4.34,3.1,2.48,80.07,86.9,91.24,94.34,96.82
"Norway",1929,0,60.99,"Men",18.62,7.1,4.04,2.89,2.3,0.3,0.12,0.07,0.05,0.04,18.3,7.32,4.27,3.05,2.44,79.29,86.61,90.88,93.93,96.37
"Norway",1930,0,62.56,"Men",18.25,7.12,4.21,3.08,2.49,0.29,0.11,0.07,0.05,0.04,18.14,6.88,4.38,3.13,2.5,80.7,87.58,91.96,95.09,97.59
"Norway",1931,0,62.78,"Men",17.61,6.83,4.05,2.97,2.39,0.28,0.11,0.06,0.05,0.04,17.58,6.91,3.77,3.14,2.51,80.36,87.27,91.04,94.18,96.69
"Norway",1932,0,63.26,"Men",17.49,6.72,3.95,2.87,2.3,0.27,0.11,0.06,0.05,0.04,17.08,6.96,3.8,3.16,2.53,80.34,87.3,91.1,94.26,96.79
"Norway",1933,0,64.03,"Men",17.24,6.65,3.99,2.94,2.37,0.27,0.1,0.06,0.05,0.04,17.29,6.4,3.84,3.2,2.56,81.32,87.72,91.56,94.76,97.32
"Norway",1934,0,64.69,"Men",16.92,6.56,3.93,2.9,2.35,0.26,0.1,0.06,0.04,0.04,16.82,6.47,3.88,2.59,2.59,81.51,87.98,91.86,94.45,97.04
"Norway",1935,0,64.37,"Men",16.83,6.53,3.93,2.89,2.33,0.26,0.1,0.06,0.04,0.04,16.74,6.44,3.86,2.57,2.57,81.11,87.55,91.41,93.98,96.55
"Norway",1936,0,64.25,"Men",16.85,6.53,3.94,2.92,2.37,0.26,0.1,0.06,0.05,0.04,16.71,6.43,3.86,3.21,2.57,80.96,87.39,91.25,94.46,97.03
"Norway",1937,0,64.37,"Men",16.83,6.53,3.96,2.95,2.39,0.26,0.1,0.06,0.05,0.04,16.74,6.44,3.86,3.22,2.57,81.11,87.55,91.41,94.63,97.2
"Norway",1938,0,65.2,"Men",16.42,6.45,3.98,2.98,2.43,0.25,0.1,0.06,0.05,0.04,16.3,6.52,3.91,3.26,2.61,81.5,88.02,91.93,95.19,97.8
"Norway",1939,0,65.64,"Men",15.82,6.06,3.68,2.73,2.23,0.24,0.09,0.06,0.04,0.03,15.75,5.91,3.94,2.63,1.97,81.39,87.3,91.24,93.87,95.84
"Norway",1940,0,63.24,"Men",17.46,6.87,4.09,3.01,2.43,0.27,0.11,0.06,0.05,0.04,17.07,6.96,3.79,3.16,2.53,80.31,87.27,91.06,94.22,96.75
"Norway",1941,0,63.3,"Men",17.55,6.68,3.92,2.87,2.33,0.27,0.1,0.06,0.04,0.04,17.09,6.33,3.8,2.53,2.53,80.39,86.72,90.52,93.05,95.58
"Norway",1942,0,62.88,"Men",18.1,7.01,4.05,2.93,2.35,0.29,0.11,0.06,0.05,0.04,18.24,6.92,3.77,3.14,2.52,81.12,88.04,91.81,94.95,97.47
"Norway",1943,0,63.26,"Men",18.13,6.88,4,2.93,2.38,0.28,0.11,0.06,0.05,0.04,17.71,6.96,3.8,3.16,2.53,80.97,87.93,91.73,94.89,97.42
"Norway",1944,0,63.09,"Men",18.39,7.12,4.16,3.05,2.47,0.29,0.11,0.07,0.05,0.04,18.3,6.94,4.42,3.15,2.52,81.39,88.33,92.75,95.9,98.42
"Norway",1945,0,65.97,"Men",16.94,6.49,3.95,2.95,2.4,0.25,0.1,0.06,0.04,0.04,16.49,6.6,3.96,2.64,2.64,82.46,89.06,93.02,95.66,98.3
"Norway",1946,0,67.79,"Men",15.84,6.13,3.8,2.85,2.33,0.23,0.09,0.06,0.04,0.03,15.59,6.1,4.07,2.71,2.03,83.38,89.48,93.55,96.26,98.29
"Norway",1947,0,68.35,"Men",15.06,5.85,3.66,2.76,2.27,0.22,0.08,0.05,0.04,0.03,15.04,5.47,3.42,2.73,2.05,83.39,88.86,92.28,95.01,97.06
"Norway",1948,0,69.39,"Men",14.54,5.76,3.64,2.75,2.25,0.21,0.08,0.05,0.04,0.03,14.57,5.55,3.47,2.78,2.08,83.96,89.51,92.98,95.76,97.84
"Norway",1949,0,69.98,"Men",13.91,5.66,3.69,2.83,2.35,0.2,0.08,0.05,0.04,0.03,14,5.6,3.5,2.8,2.1,83.98,89.58,93.08,95.88,97.98
"Norway",1950,0,69.92,"Men",13.65,5.55,3.62,2.78,2.29,0.19,0.08,0.05,0.04,0.03,13.28,5.59,3.5,2.8,2.1,83.2,88.79,92.29,95.09,97.19
"Norway",1951,0,70.76,"Men",13.74,5.6,3.64,2.79,2.31,0.19,0.08,0.05,0.04,0.03,13.44,5.66,3.54,2.83,2.12,84.2,89.86,93.4,96.23,98.35
"Norway",1952,0,70.99,"Men",13.41,5.6,3.7,2.85,2.36,0.19,0.08,0.05,0.04,0.03,13.49,5.68,3.55,2.84,2.13,84.48,90.16,93.71,96.55,98.68
"Norway",1953,0,71.24,"Men",13.13,5.45,3.54,2.7,2.22,0.18,0.08,0.05,0.04,0.03,12.82,5.7,3.56,2.85,2.14,84.06,89.76,93.32,96.17,98.31
"Norway",1954,0,71.33,"Men",13,5.58,3.71,2.85,2.35,0.18,0.08,0.05,0.04,0.03,12.84,5.71,3.57,2.85,2.14,84.17,89.88,93.45,96.3,98.44
"Norway",1955,0,71.53,"Men",13,5.42,3.51,2.67,2.2,0.18,0.08,0.05,0.04,0.03,12.88,5.72,3.58,2.86,2.15,84.41,90.13,93.71,96.57,98.72
"Norway",1956,0,71.46,"Men",12.81,5.45,3.58,2.74,2.26,0.18,0.08,0.05,0.04,0.03,12.86,5.72,3.57,2.86,2.14,84.32,90.04,93.61,96.47,98.61
"Norway",1957,0,71.37,"Men",12.95,5.48,3.57,2.71,2.22,0.18,0.08,0.05,0.04,0.03,12.85,5.71,3.57,2.85,2.14,84.22,89.93,93.5,96.35,98.49
"Norway",1958,0,71.36,"Men",12.73,5.49,3.6,2.75,2.27,0.18,0.08,0.05,0.04,0.03,12.84,5.71,3.57,2.85,2.14,84.2,89.91,93.48,96.33,98.47
"Norway",1959,0,71.36,"Men",12.81,5.52,3.62,2.75,2.26,0.18,0.08,0.05,0.04,0.03,12.84,5.71,3.57,2.85,2.14,84.2,89.91,93.48,96.33,98.47
"Norway",1960,0,71.33,"Men",12.67,5.48,3.63,2.79,2.29,0.18,0.08,0.05,0.04,0.03,12.84,5.71,3.57,2.85,2.14,84.17,89.88,93.45,96.3,98.44
"Norway",1961,0,71.16,"Men",12.61,5.45,3.57,2.73,2.24,0.18,0.08,0.05,0.04,0.03,12.81,5.69,3.56,2.85,2.13,83.97,89.66,93.22,96.07,98.2
"Norway",1962,0,70.96,"Men",12.67,5.51,3.62,2.76,2.27,0.18,0.08,0.05,0.04,0.03,12.77,5.68,3.55,2.84,2.13,83.73,89.41,92.96,95.8,97.93
"Norway",1963,0,70.78,"Men",12.36,5.46,3.64,2.8,2.31,0.17,0.08,0.05,0.04,0.03,12.03,5.66,3.54,2.83,2.12,82.81,88.47,92.01,94.84,96.96
"Norway",1964,0,71.22,"Men",12.55,5.59,3.73,2.86,2.35,0.17,0.08,0.05,0.04,0.03,12.11,5.7,3.56,2.85,2.14,83.33,89.03,92.59,95.44,97.58
"Norway",1965,0,71.05,"Men",12.63,5.65,3.78,2.91,2.41,0.18,0.08,0.05,0.04,0.03,12.79,5.68,3.55,2.84,2.13,83.84,89.52,93.07,95.91,98.04
"Norway",1966,0,71.41,"Men",12.21,5.52,3.68,2.83,2.33,0.17,0.08,0.05,0.04,0.03,12.14,5.71,3.57,2.86,2.14,83.55,89.26,92.83,95.69,97.83
"Norway",1967,0,71.33,"Men",12.38,5.63,3.75,2.87,2.37,0.17,0.08,0.05,0.04,0.03,12.13,5.71,3.57,2.85,2.14,83.46,89.17,92.74,95.59,97.73
"Norway",1968,0,71.22,"Men",12.3,5.66,3.82,2.95,2.44,0.17,0.08,0.05,0.04,0.03,12.11,5.7,3.56,2.85,2.14,83.33,89.03,92.59,95.44,97.58
"Norway",1969,0,70.81,"Men",12.35,5.67,3.8,2.91,2.39,0.17,0.08,0.05,0.04,0.03,12.04,5.66,3.54,2.83,2.12,82.85,88.51,92.05,94.88,97
"Norway",1970,0,71,"Men",12.31,5.66,3.78,2.89,2.37,0.17,0.08,0.05,0.04,0.03,12.07,5.68,3.55,2.84,2.13,83.07,88.75,92.3,95.14,97.27
"Norway",1971,0,71.15,"Men",12.29,5.63,3.81,2.96,2.45,0.17,0.08,0.05,0.04,0.03,12.1,5.69,3.56,2.85,2.13,83.25,88.94,92.5,95.35,97.48
"Norway",1972,0,71.34,"Men",12.18,5.61,3.77,2.9,2.4,0.17,0.08,0.05,0.04,0.03,12.13,5.71,3.57,2.85,2.14,83.47,89.18,92.75,95.6,97.74
"Norway",1973,0,71.33,"Men",12.11,5.62,3.81,2.95,2.45,0.17,0.08,0.05,0.04,0.03,12.13,5.71,3.57,2.85,2.14,83.46,89.17,92.74,95.59,97.73
"Norway",1974,0,71.7,"Men",12.14,5.64,3.8,2.92,2.41,0.17,0.08,0.05,0.04,0.03,12.19,5.74,3.59,2.87,2.15,83.89,89.63,93.22,96.09,98.24
"Norway",1975,0,71.72,"Men",12.07,5.67,3.88,3.01,2.5,0.17,0.08,0.05,0.04,0.03,12.19,5.74,3.59,2.87,2.15,83.91,89.65,93.24,96.11,98.26
"Norway",1976,0,72.02,"Men",11.88,5.58,3.76,2.88,2.37,0.16,0.08,0.05,0.04,0.03,11.52,5.76,3.6,2.88,2.16,83.54,89.3,92.9,95.78,97.94
"Norway",1977,0,72.26,"Men",11.89,5.61,3.79,2.91,2.39,0.16,0.08,0.05,0.04,0.03,11.56,5.78,3.61,2.89,2.17,83.82,89.6,93.21,96.1,98.27
"Norway",1978,0,72.36,"Men",11.77,5.6,3.81,2.95,2.43,0.16,0.08,0.05,0.04,0.03,11.58,5.79,3.62,2.89,2.17,83.94,89.73,93.35,96.24,98.41
"Norway",1979,0,72.17,"Men",11.84,5.63,3.82,2.94,2.42,0.16,0.08,0.05,0.04,0.03,11.55,5.77,3.61,2.89,2.17,83.72,89.49,93.1,95.99,98.16
"Norway",1980,0,72.34,"Men",11.88,5.72,3.93,3.05,2.52,0.16,0.08,0.05,0.04,0.03,11.57,5.79,3.62,2.89,2.17,83.91,89.7,93.32,96.21,98.38
"Norway",1981,0,72.64,"Men",11.55,5.54,3.78,2.94,2.43,0.16,0.08,0.05,0.04,0.03,11.62,5.81,3.63,2.91,2.18,84.26,90.07,93.7,96.61,98.79
"Norway",1982,0,72.65,"Men",11.81,5.66,3.87,3,2.48,0.16,0.08,0.05,0.04,0.03,11.62,5.81,3.63,2.91,2.18,84.27,90.08,93.71,96.62,98.8
"Norway",1983,0,72.74,"Men",11.7,5.57,3.76,2.89,2.38,0.16,0.08,0.05,0.04,0.03,11.64,5.82,3.64,2.91,2.18,84.38,90.2,93.84,96.75,98.93
"Norway",1984,0,73.01,"Men",11.54,5.58,3.84,2.98,2.47,0.16,0.08,0.05,0.04,0.03,11.68,5.84,3.65,2.92,2.19,84.69,90.53,94.18,97.1,99.29
"Norway",1985,0,72.59,"Men",11.7,5.59,3.83,2.97,2.45,0.16,0.08,0.05,0.04,0.03,11.61,5.81,3.63,2.9,2.18,84.2,90.01,93.64,96.54,98.72
"Norway",1986,0,72.89,"Men",11.68,5.59,3.81,2.95,2.43,0.16,0.08,0.05,0.04,0.03,11.66,5.83,3.64,2.92,2.19,84.55,90.38,94.02,96.94,99.13
"Norway",1987,0,72.76,"Men",11.67,5.58,3.81,2.96,2.44,0.16,0.08,0.05,0.04,0.03,11.64,5.82,3.64,2.91,2.18,84.4,90.22,93.86,96.77,98.95
"Norway",1988,0,73.06,"Men",11.59,5.55,3.82,2.98,2.47,0.16,0.08,0.05,0.04,0.03,11.69,5.84,3.65,2.92,2.19,84.75,90.59,94.24,97.16,99.35
"Norway",1989,0,73.33,"Men",11.47,5.49,3.76,2.93,2.42,0.16,0.07,0.05,0.04,0.03,11.73,5.13,3.67,2.93,2.2,85.06,90.19,93.86,96.79,98.99
"Norway",1990,0,73.45,"Men",11.3,5.36,3.66,2.84,2.35,0.15,0.07,0.05,0.04,0.03,11.02,5.14,3.67,2.94,2.2,84.47,89.61,93.28,96.22,98.42
"Norway",1991,0,74.02,"Men",11.12,5.36,3.68,2.87,2.39,0.15,0.07,0.05,0.04,0.03,11.1,5.18,3.7,2.96,2.22,85.12,90.3,94,96.96,99.18
"Norway",1992,0,74.17,"Men",11.1,5.31,3.66,2.86,2.38,0.15,0.07,0.05,0.04,0.03,11.13,5.19,3.71,2.97,2.23,85.3,90.49,94.2,97.17,99.4
"Norway",1993,0,74.24,"Men",10.77,5.11,3.47,2.69,2.23,0.14,0.07,0.05,0.04,0.03,10.39,5.2,3.71,2.97,2.23,84.63,89.83,93.54,96.51,98.74
"Norway",1994,0,74.89,"Men",10.84,5.19,3.52,2.73,2.26,0.14,0.07,0.05,0.04,0.03,10.48,5.24,3.74,3,2.25,85.37,90.61,94.35,97.35,99.6
"Norway",1995,0,74.8,"Men",10.69,5.07,3.45,2.68,2.23,0.14,0.07,0.05,0.04,0.03,10.47,5.24,3.74,2.99,2.24,85.27,90.51,94.25,97.24,99.48
"Norway",1996,0,75.37,"Men",10.68,5.13,3.51,2.73,2.27,0.14,0.07,0.05,0.04,0.03,10.55,5.28,3.77,3.01,2.26,85.92,91.2,94.97,97.98,100.24
"Norway",1997,0,75.46,"Men",10.58,5.02,3.43,2.66,2.21,0.14,0.07,0.05,0.04,0.03,10.56,5.28,3.77,3.02,2.26,86.02,91.3,95.07,98.09,100.35
"Norway",1998,0,75.53,"Men",10.74,5.12,3.51,2.75,2.29,0.14,0.07,0.05,0.04,0.03,10.57,5.29,3.78,3.02,2.27,86.1,91.39,95.17,98.19,100.46
"Norway",1999,0,75.61,"Men",10.55,4.93,3.35,2.61,2.17,0.14,0.06,0.04,0.03,0.03,10.59,4.54,3.02,2.27,2.27,86.2,90.74,93.76,96.03,98.3
"Norway",2000,0,75.95,"Men",10.68,4.95,3.37,2.63,2.19,0.14,0.06,0.04,0.03,0.03,10.63,4.56,3.04,2.28,2.28,86.58,91.14,94.18,96.46,98.74
"Norway",2001,0,76.21,"Men",10.55,4.91,3.35,2.61,2.17,0.14,0.06,0.04,0.03,0.03,10.67,4.57,3.05,2.29,2.29,86.88,91.45,94.5,96.79,99.08
"Norway",2002,0,76.4,"Men",10.4,4.81,3.25,2.53,2.11,0.14,0.06,0.04,0.03,0.03,10.7,4.58,3.06,2.29,2.29,87.1,91.68,94.74,97.03,99.32
"Norway",2003,0,77.04,"Men",10.37,4.76,3.22,2.51,2.09,0.13,0.06,0.04,0.03,0.03,10.02,4.62,3.08,2.31,2.31,87.06,91.68,94.76,97.07,99.38
"Norway",2004,0,77.5,"Men",10.37,4.82,3.28,2.57,2.15,0.13,0.06,0.04,0.03,0.03,10.08,4.65,3.1,2.32,2.32,87.58,92.23,95.33,97.65,99.97
"Norway",2005,0,77.72,"Men",10.22,4.75,3.23,2.53,2.11,0.13,0.06,0.04,0.03,0.03,10.1,4.66,3.11,2.33,2.33,87.82,92.48,95.59,97.92,100.25
"Norway",2006,0,78.12,"Men",10.26,4.74,3.22,2.51,2.09,0.13,0.06,0.04,0.03,0.03,10.16,4.69,3.12,2.34,2.34,88.28,92.97,96.09,98.43,100.77
"Norway",2007,0,78.24,"Men",9.98,4.64,3.15,2.46,2.06,0.13,0.06,0.04,0.03,0.03,10.17,4.69,3.13,2.35,2.35,88.41,93.1,96.23,98.58,100.93
"Norway",2008,0,78.32,"Men",10.01,4.58,3.08,2.39,1.99,0.13,0.06,0.04,0.03,0.03,10.18,4.7,3.13,2.35,2.35,88.5,93.2,96.33,98.68,101.03
"Norway",2009,0,78.59,"Men",10.15,4.66,3.15,2.46,2.05,0.13,0.06,0.04,0.03,0.03,10.22,4.72,3.14,2.36,2.36,88.81,93.53,96.67,99.03,101.39
"Norway",2010,0,78.85,"Men",10.01,4.61,3.11,2.43,2.03,0.13,0.06,0.04,0.03,0.03,10.25,4.73,3.15,2.37,2.37,89.1,93.83,96.98,99.35,101.72
"Norway",2011,0,79,"Men",10.05,4.63,3.13,2.44,2.03,0.13,0.06,0.04,0.03,0.03,10.27,4.74,3.16,2.37,2.37,89.27,94.01,97.17,99.54,101.91
"Norway",2012,0,79.42,"Men",9.78,4.52,3.06,2.4,2.01,0.12,0.06,0.04,0.03,0.03,9.53,4.77,3.18,2.38,2.38,88.95,93.72,96.9,99.28,101.66
"Norway",2013,0,79.66,"Men",9.84,4.62,3.14,2.45,2.03,0.12,0.06,0.04,0.03,0.03,9.56,4.78,3.19,2.39,2.39,89.22,94,97.19,99.58,101.97
"Norway",2014,0,80.03,"Men",9.72,4.46,3.01,2.35,1.97,0.12,0.06,0.04,0.03,0.02,9.6,4.8,3.2,2.4,1.6,89.63,94.43,97.63,100.03,101.63
"Norway",2015,0,80.36,"Men",9.55,4.43,3.01,2.35,1.96,0.12,0.05,0.04,0.03,0.02,9.64,4.02,3.21,2.41,1.61,90,94.02,97.23,99.64,101.25
"Norway",2016,0,80.61,"Men",9.57,4.39,2.95,2.29,1.91,0.12,0.05,0.04,0.03,0.02,9.67,4.03,3.22,2.42,1.61,90.28,94.31,97.53,99.95,101.56
"Norway",2017,0,80.92,"Men",9.44,4.37,2.97,2.32,1.93,0.12,0.05,0.04,0.03,0.02,9.71,4.05,3.24,2.43,1.62,90.63,94.68,97.92,100.35,101.97
"Norway",2018,0,81,"Men",9.52,4.41,2.99,2.33,1.94,0.12,0.05,0.04,0.03,0.02,9.72,4.05,3.24,2.43,1.62,90.72,94.77,98.01,100.44,102.06
"Norway",2019,0,81.18,"Men",9.49,4.32,2.92,2.29,1.91,0.12,0.05,0.04,0.03,0.02,9.74,4.06,3.25,2.44,1.62,90.92,94.98,98.23,100.67,102.29
"Norway",2020,0,81.48,"Men",9.44,4.34,2.95,2.3,1.92,0.12,0.05,0.04,0.03,0.02,9.78,4.07,3.26,2.44,1.63,91.26,95.33,98.59,101.03,102.66
"New Zealand",1948,0,66.97,"Men",14.33,6.15,4.05,3.09,2.53,0.21,0.09,0.06,0.05,0.04,14.06,6.03,4.02,3.35,2.68,81.03,87.06,91.08,94.43,97.11
"New Zealand",1949,0,67.27,"Men",14.39,6.2,4.09,3.12,2.54,0.21,0.09,0.06,0.05,0.04,14.13,6.05,4.04,3.36,2.69,81.4,87.45,91.49,94.85,97.54
"New Zealand",1950,0,67.41,"Men",13.87,6.03,4.01,3.08,2.53,0.2,0.09,0.06,0.05,0.04,13.48,6.07,4.04,3.37,2.7,80.89,86.96,91,94.37,97.07
"New Zealand",1951,0,66.98,"Men",14.19,6.15,4.03,3.07,2.51,0.21,0.09,0.06,0.05,0.04,14.07,6.03,4.02,3.35,2.68,81.05,87.08,91.1,94.45,97.13
"New Zealand",1952,0,67.39,"Men",14.14,6.16,4.11,3.18,2.63,0.21,0.09,0.06,0.05,0.04,14.15,6.07,4.04,3.37,2.7,81.54,87.61,91.65,95.02,97.72
"New Zealand",1953,0,67.92,"Men",14.08,6.29,4.22,3.24,2.66,0.21,0.09,0.06,0.05,0.04,14.26,6.11,4.08,3.4,2.72,82.18,88.29,92.37,95.77,98.49
"New Zealand",1954,0,68,"Men",13.77,6.14,4.13,3.2,2.64,0.2,0.09,0.06,0.05,0.04,13.6,6.12,4.08,3.4,2.72,81.6,87.72,91.8,95.2,97.92
"New Zealand",1955,0,68.13,"Men",13.89,6.22,4.17,3.19,2.61,0.2,0.09,0.06,0.05,0.04,13.63,6.13,4.09,3.41,2.73,81.76,87.89,91.98,95.39,98.12
"New Zealand",1956,0,68.37,"Men",13.27,5.88,3.94,3.04,2.51,0.19,0.09,0.06,0.04,0.04,12.99,6.15,4.1,2.73,2.73,81.36,87.51,91.61,94.34,97.07
"New Zealand",1957,0,67.71,"Men",13.44,6.01,4.07,3.17,2.63,0.2,0.09,0.06,0.05,0.04,13.54,6.09,4.06,3.39,2.71,81.25,87.34,91.4,94.79,97.5
"New Zealand",1958,0,68.44,"Men",13.56,6.1,4.12,3.16,2.59,0.2,0.09,0.06,0.05,0.04,13.69,6.16,4.11,3.42,2.74,82.13,88.29,92.4,95.82,98.56
"New Zealand",1959,0,68.33,"Men",13.23,5.9,3.95,3.02,2.47,0.19,0.09,0.06,0.04,0.04,12.98,6.15,4.1,2.73,2.73,81.31,87.46,91.56,94.29,97.02
"New Zealand",1960,0,68.67,"Men",13.19,5.97,4.04,3.12,2.58,0.19,0.09,0.06,0.05,0.04,13.05,6.18,4.12,3.43,2.75,81.72,87.9,92.02,95.45,98.2
"New Zealand",1961,0,68.37,"Men",13.35,6.06,4.08,3.14,2.59,0.19,0.09,0.06,0.05,0.04,12.99,6.15,4.1,3.42,2.73,81.36,87.51,91.61,95.03,97.76
"New Zealand",1962,0,68.48,"Men",12.97,5.83,3.92,3.01,2.47,0.19,0.08,0.06,0.04,0.04,13.01,5.48,4.11,2.74,2.74,81.49,86.97,91.08,93.82,96.56
"New Zealand",1963,0,68.52,"Men",12.83,5.87,4,3.1,2.56,0.19,0.09,0.06,0.04,0.04,13.02,6.17,4.11,2.74,2.74,81.54,87.71,91.82,94.56,97.3
"New Zealand",1964,0,68.49,"Men",12.77,5.81,3.9,2.99,2.46,0.19,0.08,0.06,0.04,0.04,13.01,5.48,4.11,2.74,2.74,81.5,86.98,91.09,93.83,96.57
"New Zealand",1965,0,68.33,"Men",13.07,6.02,4.04,3.09,2.52,0.19,0.09,0.06,0.04,0.04,12.98,6.15,4.1,2.73,2.73,81.31,87.46,91.56,94.29,97.02
"New Zealand",1966,0,68.07,"Men",12.88,6.02,4.13,3.21,2.65,0.19,0.09,0.06,0.05,0.04,12.93,6.13,4.08,3.4,2.72,81,87.13,91.21,94.61,97.33
"New Zealand",1967,0,68.41,"Men",13.29,6.18,4.16,3.19,2.62,0.19,0.09,0.06,0.05,0.04,13,6.16,4.1,3.42,2.74,81.41,87.57,91.67,95.09,97.83
"New Zealand",1968,0,68.12,"Men",12.82,5.83,3.9,2.99,2.46,0.19,0.08,0.06,0.04,0.04,12.94,5.45,4.09,2.72,2.72,81.06,86.51,90.6,93.32,96.04
"New Zealand",1969,0,68.41,"Men",12.79,5.92,3.99,3.05,2.49,0.19,0.09,0.06,0.04,0.04,13,6.16,4.1,2.74,2.74,81.41,87.57,91.67,94.41,97.15
"New Zealand",1970,0,68.16,"Men",12.94,5.98,4.02,3.07,2.51,0.19,0.09,0.06,0.04,0.04,12.95,6.13,4.09,2.73,2.73,81.11,87.24,91.33,94.06,96.79
"New Zealand",1971,0,68.66,"Men",12.78,6.02,4.12,3.2,2.65,0.18,0.09,0.06,0.05,0.04,12.36,6.18,4.12,3.43,2.75,81.02,87.2,91.32,94.75,97.5
"New Zealand",1972,0,69.02,"Men",12.66,5.94,4.04,3.11,2.55,0.18,0.09,0.06,0.04,0.04,12.42,6.21,4.14,2.76,2.76,81.44,87.65,91.79,94.55,97.31
"New Zealand",1973,0,68.44,"Men",12.97,6.01,4.04,3.09,2.53,0.19,0.09,0.06,0.04,0.04,13,6.16,4.11,2.74,2.74,81.44,87.6,91.71,94.45,97.19
"New Zealand",1974,0,68.91,"Men",12.77,5.89,3.96,3.04,2.5,0.18,0.08,0.06,0.04,0.04,12.4,5.51,4.13,2.76,2.76,81.31,86.82,90.95,93.71,96.47
"New Zealand",1975,0,69.03,"Men",12.83,5.9,3.95,3.03,2.48,0.18,0.08,0.06,0.04,0.04,12.43,5.52,4.14,2.76,2.76,81.46,86.98,91.12,93.88,96.64
"New Zealand",1976,0,69.3,"Men",12.47,5.82,3.92,2.99,2.44,0.18,0.08,0.06,0.04,0.04,12.47,5.54,4.16,2.77,2.77,81.77,87.31,91.47,94.24,97.01
"New Zealand",1977,0,68.89,"Men",12.84,5.92,4.02,3.1,2.55,0.19,0.09,0.06,0.04,0.04,13.09,6.2,4.13,2.76,2.76,81.98,88.18,92.31,95.07,97.83
"New Zealand",1978,0,69.76,"Men",12.79,6.03,4.07,3.12,2.55,0.18,0.09,0.06,0.04,0.04,12.56,6.28,4.19,2.79,2.79,82.32,88.6,92.79,95.58,98.37
"New Zealand",1979,0,69.81,"Men",12.62,6.13,4.33,3.43,2.85,0.18,0.09,0.06,0.05,0.04,12.57,6.28,4.19,3.49,2.79,82.38,88.66,92.85,96.34,99.13
"New Zealand",1980,0,70.04,"Men",12.09,5.67,3.89,3.02,2.49,0.17,0.08,0.06,0.04,0.04,11.91,5.6,4.2,2.8,2.8,81.95,87.55,91.75,94.55,97.35
"New Zealand",1981,0,70.5,"Men",12.45,5.89,4.01,3.11,2.58,0.18,0.08,0.06,0.04,0.04,12.69,5.64,4.23,2.82,2.82,83.19,88.83,93.06,95.88,98.7
"New Zealand",1982,0,70.67,"Men",12.34,5.9,4.07,3.18,2.64,0.17,0.08,0.06,0.04,0.04,12.01,5.65,4.24,2.83,2.83,82.68,88.33,92.57,95.4,98.23
"New Zealand",1983,0,70.81,"Men",12.27,5.84,4.02,3.12,2.58,0.17,0.08,0.06,0.04,0.04,12.04,5.66,4.25,2.83,2.83,82.85,88.51,92.76,95.59,98.42
"New Zealand",1984,0,71.16,"Men",12.31,5.83,4.02,3.14,2.6,0.17,0.08,0.06,0.04,0.04,12.1,5.69,4.27,2.85,2.85,83.26,88.95,93.22,96.07,98.92
"New Zealand",1985,0,70.98,"Men",12.03,5.67,3.89,3.03,2.51,0.17,0.08,0.05,0.04,0.04,12.07,5.68,3.55,2.84,2.84,83.05,88.73,92.28,95.12,97.96
